"","month","year","Date","Site.Name","COUNTY","meanLAT","meanLONG","Ozone","PM2.5"
"2653",4,2019,2019-04-06,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,49,27
"2654",4,2019,2019-04-06,"Leggett","Edgecombe",35.988278,-77.5843,32,20
"2655",4,2019,2019-04-06,"Linville Falls","Avery",35.972347,-81.933072,43,NA
"2656",4,2019,2019-04-06,"Mendenhall School","Guilford",36.1090060008986,-79.802314,46,14
"2657",4,2019,2019-04-06,"Millbrook School","Wake",35.856111,-78.574167,38,30.6666666666667
"2658",4,2019,2019-04-06,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,34,22
"2659",4,2019,2019-04-06,"West Johnston Co.","Johnston",35.59095,-78.4622,38,39
"2660",4,2019,2019-04-07,"Bryson City","Swain",35.434767,-83.442133,40,28
"2661",4,2019,2019-04-07,"Castle Hayne","New Hanover",34.364167,-77.838611,40,0
"2662",4,2019,2019-04-07,"Clemmons Middle","Forsyth",36.026,-80.342,33,57
"2663",4,2019,2019-04-07,"Durham Armory","Durham",36.0329550008979,-78.904037,33,44
"2664",4,2019,2019-04-07,"Frying Pan Mountain","Haywood",35.379167,-82.7925,43,NA
"2665",4,2019,2019-04-07,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,31,48
"2666",4,2019,2019-04-07,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,34,47
"2667",4,2019,2019-04-07,"Leggett","Edgecombe",35.988278,-77.5843,38,15
"2668",4,2019,2019-04-07,"Linville Falls","Avery",35.972347,-81.933072,37,NA
"2669",4,2019,2019-04-07,"Mendenhall School","Guilford",36.1090060008986,-79.802314,37,35
"2670",4,2019,2019-04-07,"Millbrook School","Wake",35.856111,-78.574167,35,45.5
"2671",4,2019,2019-04-07,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,41,16
"2672",4,2019,2019-04-07,"West Johnston Co.","Johnston",35.59095,-78.4622,35,33
"2673",4,2019,2019-04-08,"Bryson City","Swain",35.434767,-83.442133,22,22
"2674",4,2019,2019-04-08,"Castle Hayne","New Hanover",34.364167,-77.838611,31,8
"2675",4,2019,2019-04-08,"Clemmons Middle","Forsyth",36.026,-80.342,31,50
"2676",4,2019,2019-04-08,"Durham Armory","Durham",36.0329550008979,-78.904037,31,28
"2677",4,2019,2019-04-08,"Frying Pan Mountain","Haywood",35.379167,-82.7925,40,NA
"2678",4,2019,2019-04-08,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,31,32
"2679",4,2019,2019-04-08,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,30,39
"2680",4,2019,2019-04-08,"Leggett","Edgecombe",35.988278,-77.5843,37,27
"2681",4,2019,2019-04-08,"Linville Falls","Avery",35.972347,-81.933072,30,NA
"2682",4,2019,2019-04-08,"Mendenhall School","Guilford",36.1090060008986,-79.802314,36,30
"2683",4,2019,2019-04-08,"Millbrook School","Wake",35.856111,-78.574167,34,37
"2684",4,2019,2019-04-08,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,36,28
"2685",4,2019,2019-04-08,"West Johnston Co.","Johnston",35.59095,-78.4622,35,30
"2686",4,2019,2019-04-09,"Bryson City","Swain",35.434767,-83.442133,40,14
"2687",4,2019,2019-04-09,"Castle Hayne","New Hanover",34.364167,-77.838611,31,8
"2688",4,2019,2019-04-09,"Clemmons Middle","Forsyth",36.026,-80.342,40,16
"2689",4,2019,2019-04-09,"Durham Armory","Durham",36.0329550008979,-78.904037,36,21
"2690",4,2019,2019-04-09,"Frying Pan Mountain","Haywood",35.379167,-82.7925,47,NA
"2691",4,2019,2019-04-09,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,22,28.6666666666667
"2692",4,2019,2019-04-09,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,40,20
"2693",4,2019,2019-04-09,"Leggett","Edgecombe",35.988278,-77.5843,31,22
"2694",4,2019,2019-04-09,"Linville Falls","Avery",35.972347,-81.933072,50,NA
"2695",4,2019,2019-04-09,"Mendenhall School","Guilford",36.1090060008986,-79.802314,42,17
"2696",4,2019,2019-04-09,"Millbrook School","Wake",35.856111,-78.574167,37,37
"2697",4,2019,2019-04-09,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,31,25.5
"2698",4,2019,2019-04-09,"West Johnston Co.","Johnston",35.59095,-78.4622,29,26
"2699",4,2019,2019-04-10,"Bryson City","Swain",35.434767,-83.442133,45,18
"2700",4,2019,2019-04-10,"Castle Hayne","New Hanover",34.364167,-77.838611,49,8
"2701",4,2019,2019-04-10,"Clemmons Middle","Forsyth",36.026,-80.342,58,26
"2702",4,2019,2019-04-10,"Durham Armory","Durham",36.0329550008979,-78.904037,61,25
"2703",4,2019,2019-04-10,"Frying Pan Mountain","Haywood",35.379167,-82.7925,54,NA
"2704",4,2019,2019-04-10,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,71,24
"2705",4,2019,2019-04-10,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,64,16
"2706",4,2019,2019-04-10,"Leggett","Edgecombe",35.988278,-77.5843,50,20
"2707",4,2019,2019-04-10,"Linville Falls","Avery",35.972347,-81.933072,50,NA
"2708",4,2019,2019-04-10,"Mendenhall School","Guilford",36.1090060008986,-79.802314,71,13
"2709",4,2019,2019-04-10,"Millbrook School","Wake",35.856111,-78.574167,58,34
"2710",4,2019,2019-04-10,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,50,19
"2711",4,2019,2019-04-10,"West Johnston Co.","Johnston",35.59095,-78.4622,54,25
"2712",4,2019,2019-04-11,"Bryson City","Swain",35.434767,-83.442133,49,29
"2713",4,2019,2019-04-11,"Castle Hayne","New Hanover",34.364167,-77.838611,49,7
"2714",4,2019,2019-04-11,"Clemmons Middle","Forsyth",36.026,-80.342,49,40
"2715",4,2019,2019-04-11,"Durham Armory","Durham",36.0329550008979,-78.904037,58,26
"2716",4,2019,2019-04-11,"Frying Pan Mountain","Haywood",35.379167,-82.7925,58,NA
"2717",4,2019,2019-04-11,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,48,31
"2718",4,2019,2019-04-11,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,51,28
"2719",4,2019,2019-04-11,"Leggett","Edgecombe",35.988278,-77.5843,48,22
"2720",4,2019,2019-04-11,"Linville Falls","Avery",35.972347,-81.933072,54,NA
"2721",4,2019,2019-04-11,"Mendenhall School","Guilford",36.1090060008986,-79.802314,54,31
"2722",4,2019,2019-04-11,"Millbrook School","Wake",35.856111,-78.574167,58,37
"2723",4,2019,2019-04-11,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,51,20
"2724",4,2019,2019-04-11,"West Johnston Co.","Johnston",35.59095,-78.4622,54,25
"2725",4,2019,2019-04-12,"Bryson City","Swain",35.434767,-83.442133,44,28
"2726",4,2019,2019-04-12,"Castle Hayne","New Hanover",34.364167,-77.838611,44,46
"2727",4,2019,2019-04-12,"Clemmons Middle","Forsyth",36.026,-80.342,28,38
"2728",4,2019,2019-04-12,"Durham Armory","Durham",36.0329550008979,-78.904037,31,19
"2729",4,2019,2019-04-12,"Frying Pan Mountain","Haywood",35.379167,-82.7925,48,NA
"2730",4,2019,2019-04-12,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,29,25
"2731",4,2019,2019-04-12,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,29,24
"2732",4,2019,2019-04-12,"Leggett","Edgecombe",35.988278,-77.5843,44,25
"2733",4,2019,2019-04-12,"Linville Falls","Avery",35.972347,-81.933072,39,NA
"2734",4,2019,2019-04-12,"Mendenhall School","Guilford",36.1090060008986,-79.802314,29,23
"2735",4,2019,2019-04-12,"Millbrook School","Wake",35.856111,-78.574167,34,33
"2736",4,2019,2019-04-12,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,45,29.5
"2737",4,2019,2019-04-12,"West Johnston Co.","Johnston",35.59095,-78.4622,35,26
"2738",4,2019,2019-04-13,"Bryson City","Swain",35.434767,-83.442133,37,32
"2739",4,2019,2019-04-13,"Castle Hayne","New Hanover",34.364167,-77.838611,31,0
"2740",4,2019,2019-04-13,"Clemmons Middle","Forsyth",36.026,-80.342,35,38
"2741",4,2019,2019-04-13,"Durham Armory","Durham",36.0329550008979,-78.904037,22,12
"2742",4,2019,2019-04-13,"Frying Pan Mountain","Haywood",35.379167,-82.7925,43,NA
"2743",4,2019,2019-04-13,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,32,23
"2744",4,2019,2019-04-13,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,36,28
"2745",4,2019,2019-04-13,"Leggett","Edgecombe",35.988278,-77.5843,27,14
"2746",4,2019,2019-04-13,"Mendenhall School","Guilford",36.1090060008986,-79.802314,30,20
"2747",4,2019,2019-04-13,"Millbrook School","Wake",35.856111,-78.574167,28,30
"2748",4,2019,2019-04-13,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,30,16
"2749",4,2019,2019-04-13,"West Johnston Co.","Johnston",35.59095,-78.4622,27,20
"2750",4,2019,2019-04-14,"Bryson City","Swain",35.434767,-83.442133,42,29
"2751",4,2019,2019-04-14,"Castle Hayne","New Hanover",34.364167,-77.838611,29,8
"2752",4,2019,2019-04-14,"Clemmons Middle","Forsyth",36.026,-80.342,35,45
"2753",4,2019,2019-04-14,"Durham Armory","Durham",36.0329550008979,-78.904037,27,15
"2754",4,2019,2019-04-14,"Frying Pan Mountain","Haywood",35.379167,-82.7925,45,NA
"2755",4,2019,2019-04-14,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,33,25
"2756",4,2019,2019-04-14,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,34,31
"2757",4,2019,2019-04-14,"Leggett","Edgecombe",35.988278,-77.5843,30,25
"2758",4,2019,2019-04-14,"Linville Falls","Avery",35.972347,-81.933072,43,NA
"2759",4,2019,2019-04-14,"Mendenhall School","Guilford",36.1090060008986,-79.802314,34,24
"2760",4,2019,2019-04-14,"Millbrook School","Wake",35.856111,-78.574167,31,31
"2761",4,2019,2019-04-14,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,31,17
"2762",4,2019,2019-04-14,"West Johnston Co.","Johnston",35.59095,-78.4622,31,24
"2763",4,2019,2019-04-15,"Bryson City","Swain",35.434767,-83.442133,46,19
"2764",4,2019,2019-04-15,"Castle Hayne","New Hanover",34.364167,-77.838611,47,10
"2765",4,2019,2019-04-15,"Clemmons Middle","Forsyth",36.026,-80.342,46,11.5
"2766",4,2019,2019-04-15,"Durham Armory","Durham",36.0329550008979,-78.904037,44,13.5
"2767",4,2019,2019-04-15,"Frying Pan Mountain","Haywood",35.379167,-82.7925,64,NA
"2768",4,2019,2019-04-15,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,47,12.3333333333333
"2769",4,2019,2019-04-15,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,45,6
"2770",4,2019,2019-04-15,"Leggett","Edgecombe",35.988278,-77.5843,47,10
"2771",4,2019,2019-04-15,"Linville Falls","Avery",35.972347,-81.933072,47,NA
"2772",4,2019,2019-04-15,"Mendenhall School","Guilford",36.1090060008986,-79.802314,47,8
"2773",4,2019,2019-04-15,"Millbrook School","Wake",35.856111,-78.574167,47,20.3333333333333
"2774",4,2019,2019-04-15,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,47,15.5
"2775",4,2019,2019-04-15,"West Johnston Co.","Johnston",35.59095,-78.4622,49,12
"2776",4,2019,2019-04-16,"Bryson City","Swain",35.434767,-83.442133,47,22
"2777",4,2019,2019-04-16,"Castle Hayne","New Hanover",34.364167,-77.838611,46,2
"2778",4,2019,2019-04-16,"Clemmons Middle","Forsyth",36.026,-80.342,54,19
"2779",4,2019,2019-04-16,"Durham Armory","Durham",36.0329550008979,-78.904037,49,15
"2780",4,2019,2019-04-16,"Frying Pan Mountain","Haywood",35.379167,-82.7925,64,NA
"2781",4,2019,2019-04-16,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,61,19
"2782",4,2019,2019-04-16,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,58,14
"2783",4,2019,2019-04-16,"Leggett","Edgecombe",35.988278,-77.5843,49,15
"2784",4,2019,2019-04-16,"Linville Falls","Avery",35.972347,-81.933072,54,NA
"2785",4,2019,2019-04-16,"Mendenhall School","Guilford",36.1090060008986,-79.802314,61,8
"2786",4,2019,2019-04-16,"Millbrook School","Wake",35.856111,-78.574167,51,25.5
"2787",4,2019,2019-04-16,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,50,12
"2788",4,2019,2019-04-16,"West Johnston Co.","Johnston",35.59095,-78.4622,50,18
"2789",4,2019,2019-04-17,"Bryson City","Swain",35.434767,-83.442133,54,27
"2790",4,2019,2019-04-17,"Castle Hayne","New Hanover",34.364167,-77.838611,61,25
"2791",4,2019,2019-04-17,"Clemmons Middle","Forsyth",36.026,-80.342,64,47
"2792",4,2019,2019-04-17,"Durham Armory","Durham",36.0329550008979,-78.904037,61,34
"2793",4,2019,2019-04-17,"Frying Pan Mountain","Haywood",35.379167,-82.7925,93,NA
"2794",4,2019,2019-04-17,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,64,41.5
"2795",4,2019,2019-04-17,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,74,35
"2796",4,2019,2019-04-17,"Leggett","Edgecombe",35.988278,-77.5843,58,30
"2797",4,2019,2019-04-17,"Linville Falls","Avery",35.972347,-81.933072,64,NA
"2798",4,2019,2019-04-17,"Mendenhall School","Guilford",36.1090060008986,-79.802314,80,36
"2799",4,2019,2019-04-17,"Millbrook School","Wake",35.856111,-78.574167,64,49
"2800",4,2019,2019-04-17,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,71,34
"2801",4,2019,2019-04-17,"West Johnston Co.","Johnston",35.59095,-78.4622,54,40
"2802",4,2019,2019-04-18,"Bryson City","Swain",35.434767,-83.442133,51,40
"2803",4,2019,2019-04-18,"Castle Hayne","New Hanover",34.364167,-77.838611,45,18
"2804",4,2019,2019-04-18,"Clemmons Middle","Forsyth",36.026,-80.342,48,48
"2805",4,2019,2019-04-18,"Durham Armory","Durham",36.0329550008979,-78.904037,47,37.5
"2806",4,2019,2019-04-18,"Frying Pan Mountain","Haywood",35.379167,-82.7925,48,NA
"2807",4,2019,2019-04-18,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,45,33.3333333333333
"2808",4,2019,2019-04-18,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,49,35
"2809",4,2019,2019-04-18,"Leggett","Edgecombe",35.988278,-77.5843,48,28
"2810",4,2019,2019-04-18,"Linville Falls","Avery",35.972347,-81.933072,50,NA
"2811",4,2019,2019-04-18,"Mendenhall School","Guilford",36.1090060008986,-79.802314,50,42
"2812",4,2019,2019-04-18,"Millbrook School","Wake",35.856111,-78.574167,48,46.3333333333333
"2813",4,2019,2019-04-18,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,48,27
"2814",4,2019,2019-04-18,"West Johnston Co.","Johnston",35.59095,-78.4622,48,32
"2815",4,2019,2019-04-19,"Bryson City","Swain",35.434767,-83.442133,38,17
"2816",4,2019,2019-04-19,"Castle Hayne","New Hanover",34.364167,-77.838611,39,48
"2817",4,2019,2019-04-19,"Clemmons Middle","Forsyth",36.026,-80.342,35,37
"2818",4,2019,2019-04-19,"Durham Armory","Durham",36.0329550008979,-78.904037,35,8
"2819",4,2019,2019-04-19,"Frying Pan Mountain","Haywood",35.379167,-82.7925,43,NA
"2820",4,2019,2019-04-19,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,35,28
"2821",4,2019,2019-04-19,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,36,30
"2822",4,2019,2019-04-19,"Leggett","Edgecombe",35.988278,-77.5843,36,25
"2823",4,2019,2019-04-19,"Linville Falls","Avery",35.972347,-81.933072,41,NA
"2824",4,2019,2019-04-19,"Mendenhall School","Guilford",36.1090060008986,-79.802314,35,22
"2825",4,2019,2019-04-19,"Millbrook School","Wake",35.856111,-78.574167,36,29.5
"2826",4,2019,2019-04-19,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,37,23
"2827",4,2019,2019-04-19,"West Johnston Co.","Johnston",35.59095,-78.4622,34,24
"2828",4,2019,2019-04-20,"Bryson City","Swain",35.434767,-83.442133,31,8
"2829",4,2019,2019-04-20,"Castle Hayne","New Hanover",34.364167,-77.838611,41,4
"2830",4,2019,2019-04-20,"Clemmons Middle","Forsyth",36.026,-80.342,31,14
"2831",4,2019,2019-04-20,"Durham Armory","Durham",36.0329550008979,-78.904037,34,13
"2832",4,2019,2019-04-20,"Frying Pan Mountain","Haywood",35.379167,-82.7925,34,NA
"2833",4,2019,2019-04-20,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,31,14
"2834",4,2019,2019-04-20,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,31,13
"2835",4,2019,2019-04-20,"Leggett","Edgecombe",35.988278,-77.5843,39,13
"2836",4,2019,2019-04-20,"Linville Falls","Avery",35.972347,-81.933072,29,NA
"2837",4,2019,2019-04-20,"Mendenhall School","Guilford",36.1090060008986,-79.802314,34,4
"2838",4,2019,2019-04-20,"Millbrook School","Wake",35.856111,-78.574167,36,25
"2839",4,2019,2019-04-20,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,42,11
"2840",4,2019,2019-04-20,"West Johnston Co.","Johnston",35.59095,-78.4622,37,12
"2841",4,2019,2019-04-21,"Bryson City","Swain",35.434767,-83.442133,49,11
"2842",4,2019,2019-04-21,"Castle Hayne","New Hanover",34.364167,-77.838611,32,5
"2843",4,2019,2019-04-21,"Clemmons Middle","Forsyth",36.026,-80.342,32,11
"2844",4,2019,2019-04-21,"Durham Armory","Durham",36.0329550008979,-78.904037,26,12
"2845",4,2019,2019-04-21,"Frying Pan Mountain","Haywood",35.379167,-82.7925,49,NA
"2846",4,2019,2019-04-21,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,35,23
"2847",4,2019,2019-04-21,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,34,10
"2848",4,2019,2019-04-21,"Leggett","Edgecombe",35.988278,-77.5843,30,9
"2849",4,2019,2019-04-21,"Linville Falls","Avery",35.972347,-81.933072,34,NA
"2850",4,2019,2019-04-21,"Mendenhall School","Guilford",36.1090060008986,-79.802314,31,7
"2851",4,2019,2019-04-21,"Millbrook School","Wake",35.856111,-78.574167,31,20.6666666666667
"2852",4,2019,2019-04-21,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,33,9
"2853",4,2019,2019-04-21,"West Johnston Co.","Johnston",35.59095,-78.4622,28,13
"2854",4,2019,2019-04-22,"Bryson City","Swain",35.434767,-83.442133,40,14
"2855",4,2019,2019-04-22,"Castle Hayne","New Hanover",34.364167,-77.838611,37,7
"2856",4,2019,2019-04-22,"Clemmons Middle","Forsyth",36.026,-80.342,44,19
"2857",4,2019,2019-04-22,"Durham Armory","Durham",36.0329550008979,-78.904037,36,15
"2858",4,2019,2019-04-22,"Frying Pan Mountain","Haywood",35.379167,-82.7925,49,NA
"2859",4,2019,2019-04-22,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,47,22
"2860",4,2019,2019-04-22,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,45,16
"2861",4,2019,2019-04-22,"Leggett","Edgecombe",35.988278,-77.5843,38,12
"2862",4,2019,2019-04-22,"Linville Falls","Avery",35.972347,-81.933072,43,NA
"2863",4,2019,2019-04-22,"Mendenhall School","Guilford",36.1090060008986,-79.802314,42,10
"2864",4,2019,2019-04-22,"Millbrook School","Wake",35.856111,-78.574167,40,26.5
"2865",4,2019,2019-04-22,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,40,18
"2866",4,2019,2019-04-22,"West Johnston Co.","Johnston",35.59095,-78.4622,43,17
"2867",4,2019,2019-04-23,"Bryson City","Swain",35.434767,-83.442133,45,27
"2868",4,2019,2019-04-23,"Castle Hayne","New Hanover",34.364167,-77.838611,51,15
"2869",4,2019,2019-04-23,"Clemmons Middle","Forsyth",36.026,-80.342,46,36
"2870",4,2019,2019-04-23,"Durham Armory","Durham",36.0329550008979,-78.904037,44,27
"2871",4,2019,2019-04-23,"Frying Pan Mountain","Haywood",35.379167,-82.7925,48,NA
"2872",4,2019,2019-04-23,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,47,31
"2873",4,2019,2019-04-23,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,47,28
"2874",4,2019,2019-04-23,"Leggett","Edgecombe",35.988278,-77.5843,50,23
"2875",4,2019,2019-04-23,"Linville Falls","Avery",35.972347,-81.933072,44,NA
"2876",4,2019,2019-04-23,"Mendenhall School","Guilford",36.1090060008986,-79.802314,64,28
"2877",4,2019,2019-04-23,"Millbrook School","Wake",35.856111,-78.574167,49,50.5
"2878",4,2019,2019-04-23,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,51,28
"2879",4,2019,2019-04-23,"West Johnston Co.","Johnston",35.59095,-78.4622,54,34
"2880",4,2019,2019-04-24,"Bryson City","Swain",35.434767,-83.442133,45,35
"2881",4,2019,2019-04-24,"Castle Hayne","New Hanover",34.364167,-77.838611,61,20
"2882",4,2019,2019-04-24,"Clemmons Middle","Forsyth",36.026,-80.342,54,46
"2883",4,2019,2019-04-24,"Durham Armory","Durham",36.0329550008979,-78.904037,61,51.5
"2884",4,2019,2019-04-24,"Frying Pan Mountain","Haywood",35.379167,-82.7925,49,NA
"2885",4,2019,2019-04-24,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,50,40
"2886",4,2019,2019-04-24,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,58,33
"2887",4,2019,2019-04-24,"Leggett","Edgecombe",35.988278,-77.5843,49,41
"2888",4,2019,2019-04-24,"Linville Falls","Avery",35.972347,-81.933072,44,NA
"2889",4,2019,2019-04-24,"Mendenhall School","Guilford",36.1090060008986,-79.802314,58,32
"2890",4,2019,2019-04-24,"Millbrook School","Wake",35.856111,-78.574167,58,46
"2891",4,2019,2019-04-24,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,61,38
"2892",4,2019,2019-04-24,"West Johnston Co.","Johnston",35.59095,-78.4622,51,52
"2893",4,2019,2019-04-25,"Bryson City","Swain",35.434767,-83.442133,42,38
"2894",4,2019,2019-04-25,"Castle Hayne","New Hanover",34.364167,-77.838611,54,33
"2895",4,2019,2019-04-25,"Clemmons Middle","Forsyth",36.026,-80.342,41,66
"2896",4,2019,2019-04-25,"Durham Armory","Durham",36.0329550008979,-78.904037,48,53
"2897",4,2019,2019-04-25,"Frying Pan Mountain","Haywood",35.379167,-82.7925,49,NA
"2898",4,2019,2019-04-25,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,42,53
"2899",4,2019,2019-04-25,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,45,49
"2900",4,2019,2019-04-25,"Leggett","Edgecombe",35.988278,-77.5843,71,56
"2901",4,2019,2019-04-25,"Linville Falls","Avery",35.972347,-81.933072,44,NA
"2902",4,2019,2019-04-25,"Mendenhall School","Guilford",36.1090060008986,-79.802314,50,50
"2903",4,2019,2019-04-25,"Millbrook School","Wake",35.856111,-78.574167,61,65.5
"2904",4,2019,2019-04-25,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,67,57
"2905",4,2019,2019-04-25,"West Johnston Co.","Johnston",35.59095,-78.4622,48,56
"2906",4,2019,2019-04-26,"Bryson City","Swain",35.434767,-83.442133,54,21
"2907",4,2019,2019-04-26,"Castle Hayne","New Hanover",34.364167,-77.838611,46,20
"2908",4,2019,2019-04-26,"Clemmons Middle","Forsyth",36.026,-80.342,43,49
"2909",4,2019,2019-04-26,"Durham Armory","Durham",36.0329550008979,-78.904037,40,34
"2910",4,2019,2019-04-26,"Frying Pan Mountain","Haywood",35.379167,-82.7925,61,NA
"2911",4,2019,2019-04-26,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,44,43
"2912",4,2019,2019-04-26,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,43,39
"2913",4,2019,2019-04-26,"Leggett","Edgecombe",35.988278,-77.5843,43,34
"2914",4,2019,2019-04-26,"Linville Falls","Avery",35.972347,-81.933072,50,NA
"2915",4,2019,2019-04-26,"Mendenhall School","Guilford",36.1090060008986,-79.802314,43,31
"2916",4,2019,2019-04-26,"Millbrook School","Wake",35.856111,-78.574167,44,40.5
"2917",4,2019,2019-04-26,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,43,31
"2918",4,2019,2019-04-26,"West Johnston Co.","Johnston",35.59095,-78.4622,44,26
"2919",4,2019,2019-04-27,"Bryson City","Swain",35.434767,-83.442133,61,23
"2920",4,2019,2019-04-27,"Castle Hayne","New Hanover",34.364167,-77.838611,64,17
"2921",4,2019,2019-04-27,"Clemmons Middle","Forsyth",36.026,-80.342,49,35
"2922",4,2019,2019-04-27,"Durham Armory","Durham",36.0329550008979,-78.904037,51,18
"2923",4,2019,2019-04-27,"Frying Pan Mountain","Haywood",35.379167,-82.7925,64,NA
"2924",4,2019,2019-04-27,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,54,29
"2925",4,2019,2019-04-27,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,50,23.5
"2926",4,2019,2019-04-27,"Leggett","Edgecombe",35.988278,-77.5843,50,25
"2927",4,2019,2019-04-27,"Linville Falls","Avery",35.972347,-81.933072,54,NA
"2928",4,2019,2019-04-27,"Mendenhall School","Guilford",36.1090060008986,-79.802314,58,21
"2929",4,2019,2019-04-27,"Millbrook School","Wake",35.856111,-78.574167,51,32.6666666666667
"2930",4,2019,2019-04-27,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,54,24.5
"2931",4,2019,2019-04-27,"West Johnston Co.","Johnston",35.59095,-78.4622,50,38
"2932",4,2019,2019-04-28,"Bryson City","Swain",35.434767,-83.442133,58,31
"2933",4,2019,2019-04-28,"Castle Hayne","New Hanover",34.364167,-77.838611,61,22
"2934",4,2019,2019-04-28,"Clemmons Middle","Forsyth",36.026,-80.342,48,52
"2935",4,2019,2019-04-28,"Durham Armory","Durham",36.0329550008979,-78.904037,48,42
"2936",4,2019,2019-04-28,"Frying Pan Mountain","Haywood",35.379167,-82.7925,64,NA
"2937",4,2019,2019-04-28,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,48,40.6666666666667
"2938",4,2019,2019-04-28,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,48,39
"2939",4,2019,2019-04-28,"Leggett","Edgecombe",35.988278,-77.5843,48,45
"2940",4,2019,2019-04-28,"Linville Falls","Avery",35.972347,-81.933072,51,NA
"2941",4,2019,2019-04-28,"Mendenhall School","Guilford",36.1090060008986,-79.802314,51,38
"2942",4,2019,2019-04-28,"Millbrook School","Wake",35.856111,-78.574167,49,56
"2943",4,2019,2019-04-28,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,51,45
"2944",4,2019,2019-04-28,"West Johnston Co.","Johnston",35.59095,-78.4622,47,51
"2945",4,2019,2019-04-29,"Bryson City","Swain",35.434767,-83.442133,49,43
"2946",4,2019,2019-04-29,"Castle Hayne","New Hanover",34.364167,-77.838611,43,31
"2947",4,2019,2019-04-29,"Clemmons Middle","Forsyth",36.026,-80.342,35,48
"2948",4,2019,2019-04-29,"Durham Armory","Durham",36.0329550008979,-78.904037,35,38
"2949",4,2019,2019-04-29,"Frying Pan Mountain","Haywood",35.379167,-82.7925,51,NA
"2950",4,2019,2019-04-29,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,39,47
